FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_646a,912345804,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT56,Cape Beatrice SW,-14.31,136.89,11/11/2015,4.6,RLS,5,10:00:00,,,2,1,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,0,40,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_646b,912345804,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT56,Cape Beatrice SW,-14.31,136.89,11/11/2015,4.6,RLS,5,10:00:00,,,2,1,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,5,2,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_646c,912345804,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT56,Cape Beatrice SW,-14.31,136.89,11/11/2015,4.6,RLS,5,10:00:00,,,2,2,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Culcita novaeguineae,Culcita novaeguineae,0,1,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_646d,912345804,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT56,Cape Beatrice SW,-14.31,136.89,11/11/2015,4.6,RLS,5,10:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,20,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_646e,912345804,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT56,Cape Beatrice SW,-14.31,136.89,11/11/2015,4.6,RLS,5,10:00:00,,,2,2,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,0,10,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_646f,912345804,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT56,Cape Beatrice SW,-14.31,136.89,11/11/2015,4.6,RLS,5,10:00:00,,,2,2,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,5,2,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6470,912345804,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT56,Cape Beatrice SW,-14.31,136.89,11/11/2015,4.6,RLS,5,10:00:00,,,2,2,Echinodermata,Holothuroidea,Apodida,Synaptidae,Synaptula spp.,Synaptula spp.,0,1,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6471,912345805,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT57,Cape Beatrice South,-14.31,136.89,11/11/2015,3,RLS,8,8:00:00,,,2,1,Echinodermata,Crinoidea,Comatulida,Comasteridae,Comanthus spp.,Comanthus spp.,0,2,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6472,912345805,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT57,Cape Beatrice South,-14.31,136.89,11/11/2015,3,RLS,8,8:00:00,,,2,1,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,0,2,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6473,912345805,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT57,Cape Beatrice South,-14.31,136.89,11/11/2015,3,RLS,8,8:00:00,,,2,1,Mollusca,Bivalvia,Veneroida,Tridacnidae,Tridacna squamosa,Tridacna squamosa,0,1,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6474,912345805,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT57,Cape Beatrice South,-14.31,136.89,11/11/2015,3,RLS,8,8:00:00,,,2,1,Platyhelminthes,Turbellaria,Polycladida,Pseudocerotidae,Pseudoceros dimidiatus,Pseudoceros dimidiatus,0,1,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6475,912345805,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT57,Cape Beatrice South,-14.31,136.89,11/11/2015,3,RLS,8,8:00:00,,,2,2,Echinodermata,Crinoidea,Comatulida,Comasteridae,Comanthus spp.,Comanthus spp.,0,1,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6476,912345806,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT57,Cape Beatrice South,-14.31,136.89,11/11/2015,6,RLS,8,8:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Echinothrix calamaris,Echinothrix calamaris,0,1,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6477,912345806,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT57,Cape Beatrice South,-14.31,136.89,11/11/2015,6,RLS,8,8:00:00,,,2,1,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,0,16,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6478,912345806,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT57,Cape Beatrice South,-14.31,136.89,11/11/2015,6,RLS,8,8:00:00,,,2,1,Mollusca,Bivalvia,Veneroida,Tridacnidae,Tridacna squamosa,Tridacna squamosa,0,1,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6479,912345806,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT57,Cape Beatrice South,-14.31,136.89,11/11/2015,6,RLS,8,8:00:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Phyllidiidae,Phyllidiella pustulosa,Phyllidiella pustulosa,0,1,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_647a,912345806,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT57,Cape Beatrice South,-14.31,136.89,11/11/2015,6,RLS,8,8:00:00,,,2,2,Echinodermata,Crinoidea,Comatulida,Colobometridae,Decametra spp.,Decametra spp.,0,1,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_647b,912345806,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT57,Cape Beatrice South,-14.31,136.89,11/11/2015,6,RLS,8,8:00:00,,,2,2,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,0,8,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_647c,912345806,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT57,Cape Beatrice South,-14.31,136.89,11/11/2015,6,RLS,8,8:00:00,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria atra,Holothuria atra,0,1,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_647d,912345806,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT57,Cape Beatrice South,-14.31,136.89,11/11/2015,6,RLS,8,8:00:00,,,2,2,Mollusca,Gastropoda,Nudibranchia,Phyllidiidae,Phyllidia coelestis,Phyllidia coelestis,0,1,,POINT (136.88999938964844 -14.3100004196167)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_647e,4000832,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,5.5,RLS,,,,,2,1,Arthropoda,Malacostraca,Decapoda,Tetraliidae,Tetralia nigrolineata,Tetralia nigrolineata,0,2,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_647f,4000832,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,5.5,RLS,,,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,85,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6480,4000832,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,5.5,RLS,,,,,2,1,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuriidae spp.,Holothuriid spp.,0,18,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6481,4000832,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,5.5,RLS,,,,,2,1,Mollusca,Bivalvia,Veneroida,Tridacnidae,Tridacna spp.,Tridacna spp.,0,2,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6482,4000832,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,5.5,RLS,,,,,2,2,Arthropoda,Malacostraca,Decapoda,Tetraliidae,Tetralia nigrolineata,Tetralia nigrolineata,0,2,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6483,4000832,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,5.5,RLS,,,,,2,2,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia laevigata,Linckia laevigata,0,2,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6484,4000832,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,5.5,RLS,,,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,93,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6485,4000832,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,5.5,RLS,,,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria atra,Holothuria atra,0,5,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6486,4000832,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,5.5,RLS,,,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuriidae spp.,Holothuriid spp.,0,13,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6487,4000833,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,6,RLS,,,,,2,1,Arthropoda,Malacostraca,Decapoda,Tetraliidae,Tetralia nigrolineata,Tetralia nigrolineata,0,1,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6488,4000833,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,6,RLS,,,,,2,1,Arthropoda,Malacostraca,Decapoda,Xanthidae,Cymo melanodactylus,Cymo melanodactylus,0,1,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6489,4000833,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,6,RLS,,,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,97,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_648a,4000833,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,6,RLS,,,,,2,1,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria atra,Holothuria atra,0,2,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_648b,4000833,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,6,RLS,,,,,2,1,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuriidae spp.,Holothuriid spp.,0,7,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_648c,4000833,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,6,RLS,,,,,2,2,Arthropoda,Malacostraca,Decapoda,,Brachyura spp.,Decapoda spp.,0,1,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_648d,4000833,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,6,RLS,,,,,2,2,Echinodermata,Asteroidea,Spinulosida,Acanthasteridae,Acanthaster planci,Acanthaster planci,0,1,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_648e,4000833,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,6,RLS,,,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,146,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_648f,4000833,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,5/7/2010,6,RLS,,,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuriidae spp.,Holothuriid spp.,0,3,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6490,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,233,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6491,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,1,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria atra,Holothuria atra,0,1,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6492,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,1,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria hilla,Holothuria hilla,0,1,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6493,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,1,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria leucospilota,Holothuria leucospilota,0,12,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6494,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,155,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6495,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria atra,Holothuria atra,0,1,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6496,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria leucospilota,Holothuria leucospilota,0,9,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6497,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,2,Mollusca,Bivalvia,Veneroida,Tridacnidae,Tridacna derasa,Tridacna derasa,0,1,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6498,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,80,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6499,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria atra,Holothuria atra,0,6,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_649a,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria hilla,Holothuria hilla,0,1,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_649b,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria leucospilota,Holothuria leucospilota,0,8,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_649c,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus versicolor,Panulirus versicolor,0,1,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_649d,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,50,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_649e,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria atra,Holothuria atra,0,10,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_649f,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria hilla,Holothuria hilla,0,1,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_64a0,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria leucospilota,Holothuria leucospilota,0,6,,POINT (139.25 -16.229999542236328)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_64a1,912343825,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT100,Truant Island NE,-11.66,136.84,9/8/2013,2.5,RLS,5,9:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema savignyi,Diadema savignyi,0,18,,POINT (136.83999633789062 -11.65999984741211)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_64a2,912343825,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT100,Truant Island NE,-11.66,136.84,9/8/2013,2.5,RLS,5,9:00:00,,,2,1,Mollusca,Bivalvia,Veneroida,Tridacnidae,Tridacna squamosa,Tridacna squamosa,0,1,,POINT (136.83999633789062 -11.65999984741211)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_64a3,912343825,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT100,Truant Island NE,-11.66,136.84,9/8/2013,2.5,RLS,5,9:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema savignyi,Diadema savignyi,0,12,,POINT (136.83999633789062 -11.65999984741211)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_64a4,912343825,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT100,Truant Island NE,-11.66,136.84,9/8/2013,2.5,RLS,5,9:00:00,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria atra,Holothuria atra,0,2,,POINT (136.83999633789062 -11.65999984741211)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_64a5,912343825,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT100,Truant Island NE,-11.66,136.84,9/8/2013,2.5,RLS,5,9:00:00,,,2,2,Mollusca,Bivalvia,Veneroida,Tridacnidae,Tridacna squamosa,Tridacna squamosa,0,1,,POINT (136.83999633789062 -11.65999984741211)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_64a6,912343829,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT100,Truant Island NE,-11.66,136.84,9/8/2013,3,RLS,3,9:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,24,,POINT (136.83999633789062 -11.65999984741211)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_64a7,912343829,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT100,Truant Island NE,-11.66,136.84,9/8/2013,3,RLS,3,9:00:00,,,2,1,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria atra,Holothuria atra,0,1,,POINT (136.83999633789062 -11.65999984741211)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_64a8,912343829,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT100,Truant Island NE,-11.66,136.84,9/8/2013,3,RLS,3,9:00:00,,,2,1,Mollusca,Bivalvia,Veneroida,Tridacnidae,Tridacna squamosa,Tridacna squamosa,0,3,,POINT (136.83999633789062 -11.65999984741211)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_64a9,912343829,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT100,Truant Island NE,-11.66,136.84,9/8/2013,3,RLS,3,9:00:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Phyllidiidae,Phyllidiella pustulosa,Phyllidiella pustulosa,0,2,,POINT (136.83999633789062 -11.65999984741211)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_64aa,912343829,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT100,Truant Island NE,-11.66,136.84,9/8/2013,3,RLS,3,9:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,37,,POINT (136.83999633789062 -11.65999984741211)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_64ab,912343829,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT100,Truant Island NE,-11.66,136.84,9/8/2013,3,RLS,3,9:00:00,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria atra,Holothuria atra,0,1,,POINT (136.83999633789062 -11.65999984741211)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_64ac,912343829,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT100,Truant Island NE,-11.66,136.84,9/8/2013,3,RLS,3,9:00:00,,,2,2,Mollusca,Bivalvia,Veneroida,Tridacnidae,Tridacna squamosa,Tridacna squamosa,0,2,,POINT (136.83999633789062 -11.65999984741211)
